,rpm_variation,harsh_braking_count,idling_time,fuel_consumption,acceleration_smoothness,eco_score
23879,1024,1,8,5,0,75
23880,1225,1,11,4,0,82
23881,3137,3,21,8,0,15
23882,1107,0,17,6,0,72
23883,1094,3,13,7,0,59
23884,1308,4,12,9,0,36
23885,961,0,3,8,0,58
23886,1810,1,2,8,1,77
23887,2562,3,7,11,0,20
23888,1372,3,14,8,0,49
23889,838,2,7,8,0,54
23890,2004,2,16,6,0,56
23891,1760,2,10,10,0,43
23892,2501,4,10,10,0,12
23893,1481,6,6,7,0,32
23894,1617,5,8,9,0,43
23895,1695,2,2,5,0,71
23896,1862,1,4,5,0,69
23897,1525,2,12,8,0,55
23898,1411,8,17,10,0,15
23899,504,1,6,5,1,100
23900,1404,2,16,7,0,57
23901,2300,6,13,8,0,23
23902,2395,3,16,8,0,39
23903,1470,3,17,9,0,45
23904,2709,5,9,9,0,12
23905,1779,4,9,7,0,51
23906,863,4,23,8,0,35
23907,643,4,17,10,0,30
23908,2652,3,9,9,0,26
23909,1538,0,13,7,0,55
23910,950,0,1,6,0,77
23911,500,2,4,6,0,73
23912,1522,4,7,8,0,40
23913,2083,4,15,10,0,26
23914,1311,3,17,8,0,37
23915,1062,2,8,6,0,63
23916,1415,1,16,8,0,73
23917,2670,3,10,10,0,18
23918,824,2,5,6,0,59
23919,1350,1,12,6,0,75
23920,2647,3,0,7,0,39
23921,2145,4,19,10,0,15
23922,1925,3,9,6,0,63
23923,1346,2,13,8,0,62
23924,1821,5,18,9,0,29
23925,1423,2,2,5,0,65
23926,1198,4,19,7,0,33
23927,1043,0,7,5,0,83
23928,2348,4,17,9,0,22
23929,1757,2,16,9,0,43
23930,2020,4,10,7,0,49
23931,1906,2,14,6,0,69
23932,2108,1,18,9,0,28
23933,1621,2,6,6,0,52
23934,1462,1,14,7,0,65
23935,1229,1,14,8,0,61
23936,810,2,15,9,0,58
23937,1014,2,5,4,0,72
23938,1544,3,13,8,0,46
23939,677,0,30,5,0,72
23940,832,2,15,8,0,65
23941,2529,3,6,7,0,40
23942,1956,5,16,7,0,27
23943,1483,2,0,6,0,65
23944,3390,1,13,8,0,33
23945,646,3,19,7,0,60
23946,2482,1,11,6,0,57
23947,1721,4,4,7,0,46
23948,2349,6,13,9,0,9
23949,1876,3,11,8,0,38
23950,500,2,13,5,0,63
23951,1866,5,9,7,0,50
23952,2034,2,2,7,0,39
23953,500,3,11,5,0,72
23954,3160,2,10,7,0,42
23955,2017,4,9,7,0,47
23956,2270,4,7,8,0,34
23957,984,2,2,6,0,80
23958,2283,1,6,6,0,53
23959,2562,1,14,7,0,49
23960,1977,3,23,7,0,34
23961,1793,3,18,9,0,39
23962,1174,2,13,8,0,46
23963,1648,4,9,9,0,46
23964,1441,1,10,6,1,76
23965,2200,1,14,8,0,56
23966,1205,2,11,8,0,54
23967,2195,3,16,8,0,35
23968,1212,4,16,9,0,21
23969,1616,1,22,7,0,65
23970,2231,2,16,8,0,43
23971,1307,2,0,5,0,52
23972,2255,2,4,9,0,44
23973,2187,2,9,6,0,47
23974,1610,6,23,8,0,25
23975,2613,6,11,9,0,6
23976,1854,4,11,11,0,20
23977,2571,1,5,8,0,51
23978,3055,7,15,8,0,9
23979,1631,3,18,9,0,30
23980,2251,3,0,7,0,40
23981,1353,7,14,10,0,25
23982,1077,3,5,7,0,53
23983,1663,4,17,10,0,28
23984,846,3,13,8,0,55
23985,1143,2,7,7,0,63
23986,2214,6,23,10,0,6
23987,1440,5,13,8,0,46
23988,2297,2,14,8,0,42
23989,2009,5,21,10,0,14
23990,3095,4,11,10,0,17
23991,2167,4,10,8,0,28
23992,2579,1,7,6,0,60
23993,2081,4,12,9,0,32
23994,2017,5,13,10,0,17
23995,2615,4,22,10,0,7
23996,2268,3,16,8,0,36
23997,1947,2,5,6,0,71
23998,1943,2,20,9,0,36
23999,2176,1,12,7,0,43
24000,1330,2,6,8,0,58
24001,1300,3,12,9,0,54
24002,2797,1,9,7,0,52
24003,3105,3,13,8,0,37
24004,1149,2,7,7,0,72
24005,1331,3,14,5,0,60
24006,2599,4,20,9,0,30
24007,2173,0,12,7,0,62
24008,2273,5,4,10,0,14
24009,2427,4,9,7,0,34
24010,1631,2,11,7,0,58
24011,2030,0,8,6,0,77
24012,1976,2,17,7,0,48
24013,1199,4,20,9,0,28
24014,2020,1,4,6,0,64
24015,2666,5,10,9,0,27
24016,1566,2,14,10,0,43
24017,1906,2,19,8,0,37
24018,1944,2,14,7,0,52
24019,1600,3,13,6,0,53
24020,2273,0,7,8,0,53
24021,1323,2,17,6,0,56
24022,2732,3,4,8,0,38
24023,2238,1,1,7,0,71
24024,1144,4,21,7,0,43
24025,2988,3,11,8,0,27
24026,1917,2,7,7,0,54
24027,1293,5,20,10,0,34
24028,2573,4,14,7,0,18
24029,2146,5,13,8,0,24
24030,559,3,9,6,0,63
24031,1432,1,11,4,0,81
24032,1995,3,15,9,0,22
24033,500,1,8,6,0,81
24034,1859,1,11,7,0,67
24035,1910,0,7,4,0,87
24036,971,1,1,4,0,73
24037,1989,2,2,7,0,55
24038,1805,2,13,6,1,73
24039,966,2,9,7,0,68
24040,2443,2,13,8,0,37
24041,2386,3,5,8,0,40
24042,1597,3,17,8,0,37
24043,1660,4,11,7,0,50
24044,2308,5,15,9,0,9
24045,1659,1,15,7,0,52
24046,500,2,8,8,0,66
24047,2140,3,15,7,0,49
24048,1230,1,11,8,0,70
24049,1527,3,12,9,0,37
24050,2820,6,19,9,0,10
24051,1706,2,8,8,0,54
24052,1801,3,16,8,0,37
24053,2156,8,28,13,0,0
24054,2153,4,17,9,0,20
24055,1156,1,9,7,0,69
24056,1757,0,3,6,0,73
24057,1825,7,24,10,0,2
24058,1990,3,13,7,0,39
24059,2002,1,8,7,0,51
24060,3611,4,17,9,0,9
24061,976,2,13,6,0,55
24062,2486,4,13,7,0,37
24063,2628,5,13,10,0,20
24064,2144,5,16,9,0,29
24065,1344,0,10,6,0,70
24066,2965,4,4,8,0,20
24067,500,2,9,8,0,66
24068,1321,4,18,10,0,26
24069,2620,4,11,8,0,16
24070,1540,6,21,10,0,15
24071,2917,3,12,8,0,38
24072,741,3,16,7,0,41
24073,1021,1,10,6,0,77
24074,1427,2,12,6,0,69
24075,2092,2,6,7,0,60
24076,1644,5,9,8,0,28
24077,1456,2,5,8,0,58
24078,2794,1,5,8,0,48
24079,2859,3,10,8,0,34
24080,1509,3,10,8,0,28
24081,603,1,8,6,0,74
24082,500,5,22,8,0,35
24083,1967,3,14,8,0,47
24084,2259,3,7,6,0,59
24085,1844,7,13,9,0,29
24086,1750,3,7,9,0,36
24087,1236,2,10,6,0,62
24088,2258,2,6,6,0,65
24089,2974,0,0,8,0,54
24090,500,4,17,10,0,49
24091,1745,4,11,8,0,33
24092,1120,1,1,7,0,75
24093,756,0,5,6,0,70
24094,1009,3,2,6,0,58
24095,2065,3,6,7,0,45
24096,2083,2,3,7,0,55
24097,2822,1,8,7,0,43
24098,1806,5,25,8,0,15
24099,569,5,3,5,0,62
24100,1633,2,2,7,0,54
24101,829,1,3,6,0,71
24102,955,4,17,8,0,35
24103,2206,2,16,6,1,64
24104,1935,2,13,7,0,55
24105,2211,5,4,8,0,21
24106,1549,0,7,7,0,75
24107,2353,2,4,9,0,47
24108,1510,2,3,8,0,53
24109,2581,2,10,10,0,22
24110,2041,1,7,7,0,65
24111,1655,2,8,8,0,61
24112,1948,1,11,9,0,38
24113,1787,2,13,5,0,56
24114,2917,4,15,8,0,26
24115,1971,0,5,7,0,72
24116,1798,3,6,7,0,53
24117,1633,3,5,5,0,69
24118,2390,2,11,7,0,32
24119,2295,7,15,11,0,1
24120,1608,3,10,9,0,34
24121,991,1,1,5,0,92
24122,1168,0,10,5,0,79
24123,1671,1,6,6,0,59
24124,2744,3,15,10,0,26
24125,1624,2,10,9,0,42
24126,1384,2,12,5,0,63
24127,567,1,0,8,0,71
24128,2859,3,17,7,0,42
24129,2198,4,14,9,0,29
24130,2357,4,6,11,0,33
24131,2473,1,10,6,0,51
24132,1684,3,5,8,0,40
24133,1859,3,13,6,0,47
24134,2842,2,9,10,0,33
24135,1925,3,6,5,0,61
24136,2211,1,10,4,0,71
24137,2409,4,5,8,0,40
24138,2250,3,16,8,0,37
24139,1710,6,20,10,0,22
24140,1776,1,9,7,0,60
24141,2344,4,12,8,0,35
24142,2343,1,6,7,0,51
24143,2617,2,8,4,0,62
24144,2185,4,10,8,0,39
24145,2217,0,7,6,0,70
24146,1487,0,9,6,0,75
24147,1393,2,4,6,0,64
24148,2346,4,12,10,0,36
24149,1398,3,10,8,0,52
24150,1785,0,4,6,0,81
24151,2765,0,12,8,0,48
24152,2654,0,12,6,0,55
24153,2011,3,13,8,0,40
24154,1592,1,11,7,0,62
24155,1713,1,14,8,0,44
24156,2407,3,5,10,0,18
24157,1774,5,7,7,0,40
24158,1409,2,8,7,0,67
24159,2651,6,17,10,0,8
24160,1927,1,7,5,0,74
24161,1395,1,12,6,0,71
24162,2135,3,14,7,0,48
24163,2479,5,18,9,0,7
24164,1094,1,5,6,0,71
24165,1659,5,13,8,0,32
24166,1627,1,4,5,0,89
24167,2116,2,8,10,0,50
24168,2242,3,5,8,0,50
24169,1413,2,8,7,0,61
24170,755,2,12,6,0,68
24171,2522,4,17,7,0,28
24172,1016,1,8,7,0,85
24173,1989,3,1,6,0,68
24174,1707,2,11,7,0,60
24175,1913,5,15,8,0,32
24176,2955,1,9,8,0,34
24177,3926,3,14,7,1,34
24178,656,1,8,7,0,73
24179,2488,7,14,10,0,4
24180,1690,0,11,8,0,72
24181,2533,3,13,8,0,31
24182,2470,5,15,9,0,27
24183,2786,3,16,8,0,27
24184,1999,2,13,5,0,64
24185,1177,0,14,4,0,89
24186,2449,3,12,9,0,32
24187,1882,4,22,9,1,33
24188,1636,4,16,8,0,35
24189,1466,2,8,6,0,63
24190,2504,2,1,7,0,67
24191,2922,6,15,7,0,19
24192,963,2,17,7,0,56
24193,2235,5,16,11,0,16
24194,1539,5,18,8,0,34
24195,772,1,0,6,0,87
24196,1903,1,12,6,0,61
24197,1216,2,18,8,0,46
24198,695,3,12,6,0,71
24199,1252,3,14,9,0,34
24200,1080,2,18,10,0,43
24201,1347,5,17,8,0,36
24202,871,2,8,3,0,84
24203,1523,5,8,10,0,21
24204,1300,1,3,6,0,76
24205,2062,1,14,7,0,44
24206,2215,4,24,9,0,22
24207,1982,2,16,9,0,40
24208,1635,2,9,6,0,64
24209,1616,2,20,7,0,48
24210,1214,0,2,5,0,91
24211,1230,3,14,7,0,47
24212,2292,3,8,10,0,24
24213,568,4,1,6,0,64
24214,1743,5,20,9,0,1
24215,1573,0,12,7,0,71
24216,2219,2,4,8,0,30
24217,802,0,11,6,0,69
24218,1808,2,9,7,0,53
24219,2040,5,13,9,0,16
24220,500,1,8,7,0,71
24221,1047,2,19,6,0,68
24222,1735,4,15,10,0,33
24223,2159,4,14,7,0,41
24224,1927,2,8,9,0,46
24225,2192,4,14,10,0,23
24226,1044,5,15,10,0,23
24227,687,3,14,8,0,56
24228,1859,3,24,10,0,24
24229,939,2,12,6,0,76
24230,1194,0,5,5,0,92
24231,2452,4,13,12,0,2
24232,1932,3,10,9,0,35
24233,1402,3,12,6,0,57
24234,1311,0,1,7,0,69
24235,2234,6,12,10,0,18
24236,1948,1,2,8,0,71
24237,949,0,4,5,0,82
24238,500,3,9,6,0,65
24239,3117,4,3,8,0,34
24240,944,2,14,7,0,63
24241,2169,4,5,8,0,45
24242,2857,4,9,9,0,27
24243,1903,3,8,7,0,57
24244,1379,2,4,7,0,68
24245,801,3,17,7,0,57
24246,791,5,17,7,0,54
24247,2063,3,14,9,0,46
24248,2815,1,10,10,0,39
24249,1523,2,11,7,0,56
24250,1410,2,10,7,0,49
24251,2288,5,20,9,0,27
24252,1319,2,11,9,0,45
24253,1992,2,14,8,0,51
24254,1829,3,3,8,0,52
24255,1513,1,2,3,0,91
24256,1789,2,13,7,0,54
24257,3034,3,13,11,0,6
24258,2223,3,14,7,0,36
24259,2564,1,6,7,0,56
24260,1156,0,14,5,0,72
24261,2567,1,14,5,0,63
24262,2247,1,8,6,0,43
24263,750,2,5,6,0,60
24264,2177,0,7,7,1,80
24265,1440,4,18,7,0,26
24266,717,1,8,6,0,75
24267,1890,3,16,7,0,42
24268,2177,2,12,7,0,61
24269,1906,3,17,9,0,34
24270,1723,3,3,9,0,56
24271,1568,4,13,9,0,25
24272,3526,4,20,9,0,3
24273,972,2,3,7,0,67
24274,2411,5,22,8,0,21
24275,1810,5,14,8,0,33
24276,1201,8,13,11,0,9
24277,1766,1,5,8,0,62
24278,824,2,8,6,0,62
24279,1383,4,12,6,0,52
24280,1767,2,14,8,0,55
24281,714,3,14,8,0,44
24282,2154,3,6,9,0,34
24283,1125,1,7,7,0,67
24284,783,1,8,6,0,77
24285,1043,2,13,9,0,44
24286,3323,2,11,8,0,31
24287,500,2,15,8,0,65
24288,2105,3,17,6,0,48
24289,1273,1,12,6,0,67
24290,1554,3,0,7,0,72
24291,2222,1,4,5,0,63
24292,2188,2,5,5,0,67
24293,1323,4,15,9,0,34
24294,849,2,14,6,0,69
24295,2235,5,20,10,0,21
24296,2186,4,18,7,0,40
24297,1600,3,12,9,0,42
24298,2109,3,9,10,0,36
24299,1487,1,14,4,0,82
24300,1221,1,3,4,0,86
24301,1802,4,8,9,0,33
24302,2163,0,0,5,0,80
24303,2016,3,14,9,0,32
24304,2156,1,1,5,0,82
24305,1267,5,8,8,0,42
24306,2907,1,10,7,0,54
24307,1560,1,8,7,0,64
24308,1716,2,7,6,0,65
24309,876,6,1,7,0,54
24310,1664,2,16,7,0,58
24311,2172,3,17,8,0,41
24312,2333,5,14,7,0,35
24313,2893,5,17,8,0,14
24314,2164,2,19,5,0,52
24315,1993,2,8,8,0,37
24316,1487,1,0,7,0,72
24317,1336,1,13,5,0,68
24318,2479,1,1,6,0,61
24319,2465,1,9,9,0,56
24320,1046,1,9,6,0,79
24321,2306,1,19,8,0,47
24322,2255,3,16,9,0,46
24323,1020,1,16,5,0,70
24324,2178,2,17,6,0,46
24325,1065,3,11,6,0,70
24326,500,4,9,6,0,58
24327,1687,3,18,8,0,34
24328,1980,2,17,9,0,23
24329,1719,1,11,5,0,68
24330,3806,1,9,6,0,33
24331,2065,3,17,7,0,39
24332,1902,2,7,7,0,44
24333,2100,2,13,10,0,37
24334,1491,4,11,8,0,50
24335,2450,6,17,10,0,2
24336,2052,4,15,9,0,24
24337,2020,5,0,7,0,37
24338,1363,3,16,8,0,34
24339,704,2,5,7,0,66
24340,1449,4,18,9,0,41
24341,1997,6,17,7,0,36
24342,1488,1,9,6,0,69
24343,2004,2,11,8,0,49
24344,1637,1,8,6,0,76
24345,2101,0,15,8,0,63
24346,1116,1,6,4,0,82
24347,1935,1,5,8,0,60
24348,1351,3,16,7,0,54
24349,723,3,1,6,0,71
24350,1684,2,10,7,0,50
24351,2875,2,11,8,0,43
24352,778,5,11,8,0,37
24353,1883,4,5,9,0,25
24354,2358,4,8,9,0,25
24355,3410,4,15,9,0,26
24356,1454,1,1,6,0,78
24357,1357,5,7,6,0,44
24358,983,2,5,7,0,72
24359,2598,1,10,8,0,35
24360,1192,6,9,6,0,34
24361,1540,4,14,9,0,31
24362,505,3,16,7,0,53
24363,2418,5,15,10,0,13
24364,2610,6,11,8,0,18
24365,2392,3,20,9,0,35
24366,676,2,21,6,0,70
24367,2225,3,8,8,0,37
24368,629,1,0,6,0,80
24369,1840,2,12,9,0,38
24370,1943,3,16,7,0,38
24371,2017,1,0,6,0,67
24372,2174,4,15,5,0,48
24373,1794,3,5,6,0,58
24374,500,0,12,8,0,71
24375,2174,6,8,12,0,17
24376,1868,5,16,10,0,23
24377,1168,5,15,9,0,36
24378,701,4,12,5,0,58
24379,2878,4,0,9,0,26
24380,2661,4,9,10,0,27
24381,2294,4,8,7,0,40
24382,1326,5,6,10,0,30
24383,500,3,9,6,0,79
24384,2335,6,15,10,0,9
24385,2056,1,13,7,0,56
24386,1537,2,17,6,0,46
24387,2587,3,16,8,0,32
24388,2393,3,17,7,0,35
24389,1923,2,11,7,0,53
24390,1824,6,20,10,0,13
24391,1835,0,0,6,0,73
24392,2275,3,19,9,0,28
24393,1199,2,18,7,0,61
24394,2098,1,10,7,0,47
24395,1155,1,5,8,0,51
24396,2735,5,19,9,0,16
24397,2172,2,20,9,0,39
24398,1318,5,28,10,0,24
24399,1856,2,11,6,0,54
24400,1202,2,9,6,0,76
24401,2852,2,5,7,0,51
24402,2936,1,12,6,0,52
24403,2287,5,14,10,0,19
24404,2889,7,19,9,0,0
24405,1906,5,11,9,0,29
24406,2334,2,12,7,0,51
24407,2657,2,14,6,0,46
24408,1795,2,10,7,0,53
24409,1849,2,10,6,0,58
24410,2453,3,18,9,0,22
24411,2252,5,13,7,0,19
24412,1271,2,15,8,0,57
24413,500,2,13,7,1,73
24414,1677,4,20,8,0,23
24415,500,3,16,8,0,49
24416,1106,4,17,8,0,47
24417,1187,2,17,6,0,56
24418,1401,1,4,7,0,73
24419,2374,4,16,8,0,25
24420,2526,3,19,8,0,24
24421,2156,2,3,5,0,58
24422,2242,3,14,8,0,43
24423,2259,2,19,7,0,39
24424,500,2,6,7,0,64
24425,1807,2,15,9,0,51
24426,542,2,11,6,0,70
24427,2156,2,7,6,0,54
24428,500,4,17,8,0,40
24429,1673,6,17,9,0,17
24430,2183,2,15,7,0,43
24431,1017,1,8,6,0,83
24432,2473,2,9,8,0,35
24433,2154,2,0,8,0,58
24434,2066,3,12,8,0,47
24435,2288,2,15,8,0,52
24436,1548,4,7,8,0,59
24437,1906,3,7,6,0,51
24438,1807,3,14,8,0,38
24439,1791,1,12,6,0,68
24440,1329,1,13,6,0,51
24441,930,3,11,7,0,54
24442,1564,3,8,7,0,61
24443,1525,6,10,6,0,46
24444,1284,0,3,5,0,71
24445,2396,4,8,7,0,33
24446,979,4,8,8,0,37
24447,1679,2,10,6,0,60
24448,2616,3,8,9,0,27
24449,2436,3,14,8,0,44
24450,2651,3,5,8,0,37
24451,1386,7,19,10,0,15
24452,2349,6,13,10,0,5
24453,1055,3,13,6,0,61
24454,1606,3,12,6,0,56
24455,1672,2,13,7,0,47
24456,1396,3,9,8,0,21
24457,1546,3,10,8,0,36
24458,1454,5,18,7,0,32
24459,1112,2,8,6,0,66
24460,2399,5,7,9,0,16
24461,1672,1,10,6,0,67
24462,1941,0,6,5,0,69
24463,1914,6,12,9,0,31
24464,1838,0,10,9,1,61
24465,1864,0,10,6,0,58
24466,1586,5,20,9,0,23
24467,2792,3,15,8,0,22
24468,2332,3,15,10,0,28
24469,1812,5,12,9,0,21
24470,1487,3,6,7,0,44
24471,1716,1,6,7,0,62
24472,2092,3,4,10,0,42
24473,2849,5,13,8,0,16
24474,838,2,1,6,0,73
24475,2261,2,16,8,0,32
24476,2588,4,15,9,0,14
24477,759,3,13,8,0,46
24478,1673,2,21,5,0,47
24479,1054,5,12,8,0,42
24480,2101,5,7,9,0,19
24481,1549,4,16,9,0,33
24482,1708,7,15,9,0,7
24483,1512,1,2,5,0,85
24484,2304,1,16,8,0,50
24485,1960,4,18,7,0,37
24486,1961,2,17,8,0,40
24487,1912,1,6,7,0,61
24488,2200,1,6,8,0,51
24489,1616,1,14,8,1,70
24490,2990,1,6,8,0,37
24491,935,3,10,8,0,72
24492,591,5,16,8,0,40
24493,533,2,18,9,0,53
24494,500,1,0,5,0,85
24495,2271,1,7,5,0,79
24496,2185,0,3,8,0,62
24497,2645,4,17,11,0,3
24498,1060,5,7,7,0,59
24499,2321,3,13,10,0,30
24500,1839,1,0,5,0,81
24501,1916,2,14,6,0,56
24502,2237,2,14,5,0,61
24503,1270,2,10,9,0,45
24504,3611,3,2,7,0,30
24505,2732,6,16,14,0,0
24506,1427,1,10,8,0,57
24507,1036,0,8,7,0,77
24508,1738,1,12,5,0,72
24509,1927,3,3,7,0,66
24510,2545,2,15,6,0,43
24511,981,2,16,8,0,57
24512,1999,6,4,8,0,27
24513,729,0,0,3,0,98
24514,2105,4,12,8,0,24
24515,1724,4,6,7,0,59
24516,3155,1,11,9,0,34
24517,717,2,13,6,0,63
24518,2759,5,17,9,0,11
24519,607,3,2,6,0,63
24520,870,0,4,7,0,78
24521,626,2,10,6,0,68
24522,1975,4,6,8,0,45
24523,978,0,4,7,0,70
24524,856,1,10,6,0,70
24525,1941,2,9,8,0,51
24526,2116,3,14,8,0,39
24527,1827,1,0,7,0,71
24528,1686,2,11,6,0,49
24529,3080,0,7,5,0,66
24530,1902,3,11,9,0,45
24531,2363,5,12,9,0,28
24532,1900,3,8,7,0,43
24533,1031,2,8,7,0,61
24534,2184,2,8,6,0,50
24535,1340,3,6,8,0,58
24536,1736,3,11,8,0,52
24537,2013,3,13,7,0,49
24538,500,2,1,6,0,68
24539,673,5,14,8,0,54
24540,2436,2,6,7,0,42
24541,1335,2,6,8,0,46
24542,1368,3,17,8,0,47
24543,1916,1,0,4,0,75
24544,1530,1,7,7,0,59
24545,2092,1,15,6,0,54
24546,1764,6,11,9,0,25
24547,1939,1,13,7,0,58
24548,1308,1,10,3,0,83
24549,1935,2,0,7,0,52
24550,2573,1,11,7,0,50
24551,1402,2,8,8,0,52
24552,2440,3,10,9,0,48
24553,1763,3,10,6,0,56
24554,2314,2,11,7,0,50
24555,1890,2,19,9,0,43
24556,1776,5,13,10,0,32
24557,2044,0,5,7,0,63
24558,2649,4,11,8,0,16
24559,1965,2,4,7,0,56
24560,2134,2,4,7,0,57
24561,1542,3,14,8,0,38
24562,2899,3,4,6,0,46
24563,2248,1,6,9,0,43
24564,1854,3,6,7,0,59
24565,1714,4,11,7,0,46
24566,2484,4,5,11,0,0
24567,1375,2,11,6,0,63
24568,551,3,14,9,0,54
24569,1850,3,15,7,0,32
24570,2633,1,9,8,0,38
24571,2913,5,14,7,0,25
24572,1724,6,12,8,0,30
24573,1830,3,11,9,0,35
24574,2163,4,13,9,0,24
24575,1614,3,17,7,0,53
24576,2161,4,12,8,0,24
24577,1740,1,0,5,0,57
24578,2507,5,12,8,0,23
24579,2306,5,17,12,0,22
24580,2367,2,5,7,0,50
24581,1656,1,6,7,0,54
24582,3148,0,3,6,1,85
24583,2138,4,10,10,0,31
24584,1973,2,12,8,0,50
24585,1267,0,7,6,0,76
24586,1732,7,18,10,0,0
24587,1880,1,12,9,0,45
24588,1248,2,18,8,0,44
24589,1595,2,13,8,0,55
24590,1683,4,16,5,0,45
24591,1839,1,3,8,0,50
24592,566,1,7,6,0,83
24593,1705,3,11,7,0,57
24594,1535,0,9,3,0,90
24595,1785,2,17,8,0,51
24596,2524,1,13,10,0,19
24597,3236,4,10,5,0,25
24598,2274,3,14,7,0,37
24599,935,4,15,9,0,48
24600,1558,3,13,7,0,52
24601,2217,8,13,8,0,9
24602,2138,1,3,7,0,65
24603,2491,1,8,9,0,41
24604,1731,3,12,9,0,37
24605,1545,1,9,7,0,59
24606,3026,2,16,7,0,35
24607,1841,2,8,8,0,47
24608,1088,2,15,8,0,65
24609,2832,3,12,9,0,21
24610,752,2,5,8,0,79
24611,500,2,5,7,0,73
24612,2338,2,3,5,0,66
24613,2437,5,12,8,0,16
24614,2089,7,10,9,0,27
24615,888,1,12,4,0,85
24616,1758,6,11,9,0,39
24617,1605,2,8,7,0,52
24618,1423,0,6,5,0,80
24619,2788,6,17,11,0,0
24620,1067,1,8,6,0,82
24621,2021,4,6,9,0,32
24622,2635,2,8,7,0,41
24623,2067,4,11,9,0,29
24624,2668,3,3,8,0,39
24625,2194,3,13,8,0,38
24626,2100,3,10,8,0,41
24627,2056,6,23,10,0,2
24628,2229,5,10,7,0,37
24629,1530,3,0,6,0,67
24630,888,4,12,9,0,41
24631,2467,3,7,8,0,34
24632,2613,4,9,10,0,33
24633,1976,2,11,5,0,66
24634,1416,1,0,7,0,69
24635,709,3,16,7,0,55
24636,1860,5,8,8,0,27
24637,855,3,11,8,0,47
24638,757,5,11,10,0,34
24639,1785,2,13,6,0,58
24640,1265,2,11,7,0,64
24641,2041,2,2,5,0,61
24642,1688,3,7,6,0,54
24643,1375,5,17,8,0,40
24644,606,2,12,6,0,72
24645,1202,3,13,8,0,51
24646,1228,3,17,7,0,53
24647,942,1,6,6,0,79
24648,1569,2,12,7,0,40
24649,996,1,9,5,0,76
24650,1685,1,7,5,0,80
24651,1968,3,12,8,0,51
24652,1221,4,12,9,0,36
24653,2097,3,2,7,0,53
24654,847,2,18,10,0,48
24655,1021,5,12,9,0,35
24656,1720,3,15,8,0,41
24657,2280,4,4,8,0,47
24658,2407,4,10,7,0,34
24659,2928,1,8,7,0,48
24660,1536,1,9,7,0,53
24661,1710,0,11,5,0,73
24662,1077,2,7,7,0,55
24663,922,2,12,7,0,56
24664,1960,5,18,9,0,24
24665,1256,1,10,6,0,75
24666,2662,2,12,9,0,36
24667,776,3,12,7,0,55
24668,2140,4,13,9,0,29
24669,1095,2,10,7,0,72
24670,1225,1,0,7,0,73
24671,2177,2,16,6,0,61
24672,1326,3,7,6,0,59
24673,1438,3,16,6,0,48
24674,1231,3,10,7,0,59
24675,3049,6,18,10,0,4
24676,1367,3,16,9,0,48
24677,1836,4,8,11,0,30
24678,1658,3,10,8,0,30
24679,1954,0,7,6,0,69
24680,1369,3,7,6,0,69
24681,1659,1,8,4,0,62
24682,2075,1,8,5,0,63
24683,1195,3,12,7,0,57
24684,2562,2,15,10,0,32
24685,2629,3,16,8,0,34
24686,2224,2,16,8,0,36
24687,1848,3,5,9,0,47
24688,500,0,2,6,0,86
24689,2097,5,10,10,0,15
24690,1526,1,13,8,0,54
24691,1627,2,7,7,0,73
24692,500,2,9,4,0,74
24693,2145,2,12,12,0,28
24694,785,0,0,5,0,100
24695,1882,4,11,10,0,21
24696,2433,3,10,8,0,35
24697,1471,1,8,5,0,80
24698,2651,3,16,7,0,44
24699,1277,6,6,9,0,41
24700,2220,4,7,10,0,16
24701,886,2,10,5,0,68
24702,2521,5,16,8,0,35
24703,2413,2,16,6,0,52
24704,2127,4,18,9,0,21
24705,1524,1,7,8,0,67
24706,818,3,4,6,0,58
24707,1526,1,9,5,0,66
24708,2577,4,12,10,0,26
24709,1890,4,16,9,0,26
24710,712,7,21,9,0,20
24711,1012,0,6,5,0,79
24712,2677,2,5,8,0,49
24713,2141,3,16,7,0,40
24714,936,2,6,6,0,56
24715,563,2,5,4,0,74
24716,1362,7,10,11,0,15
24717,504,2,4,6,0,67
24718,1690,1,21,8,0,51
24719,3516,0,8,9,0,25
24720,682,3,9,7,0,69
24721,1669,5,6,9,0,42
24722,2718,1,6,9,0,42
24723,2324,4,22,10,0,16
24724,1695,2,7,8,0,55
24725,1697,1,9,7,0,57
24726,990,3,9,6,0,54
24727,1612,3,18,11,0,21
24728,1970,1,8,5,0,74
24729,2573,4,18,8,0,29
24730,1365,0,3,6,1,84
24731,1667,2,11,9,0,34
24732,1135,3,1,7,0,56
24733,1957,3,12,7,0,37
24734,2348,4,14,7,0,35
24735,2240,3,10,10,0,17
24736,980,3,17,10,0,26
24737,1902,5,12,9,0,22
24738,1325,4,15,7,0,53
24739,2507,1,12,9,0,52
24740,1687,3,6,8,0,47
24741,736,3,18,6,0,61
24742,1646,2,12,8,0,49
24743,2120,3,11,9,0,27
24744,1970,2,13,9,0,54
24745,1441,3,5,6,0,62
24746,1390,3,8,7,0,54
24747,1108,3,14,7,0,55
24748,1523,4,7,8,0,52
24749,1201,4,12,8,0,51
24750,2479,1,21,6,1,63
24751,1169,4,17,10,0,23
24752,1885,0,8,6,1,79
24753,1838,5,7,9,0,24
24754,2461,1,12,6,0,58
24755,2562,3,12,10,0,39
24756,2287,4,16,8,0,32
24757,2047,1,9,7,1,75
